mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,tinhtrang,nambd
bce11b7bxpvaibaexe8wj1bwonrkyskk0nu7ruif,2001.0,1.0,hồ chí minh,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
2076c70dxpvaibaexe8wj1bwonrkysoqgw5cixsi,2001.0,1.0,gia lai,khcl2019.2,khmt,clc,14.0,d480101,5.0,2019.0
0b3ce49expvaibaexe8wj1bwonrkyav22fsk+pps,2001.0,1.0,hồ chí minh,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
5ce79eedxpvaibaexe8wj1bwonrkyv+jaktsjruw,2001.0,1.0,hồ chí minh,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
49b4fa27xpvaibaexe8wj1bwonrkyv+7g8+bece7,2001.0,1.0,đắk lắk,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
85792badxpvaibaexe8wj1bwonrkycdebvnoszqg,2001.0,1.0,ninh thuận,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
088b76a4xpvaibaexe8wj1bwonrkyqkriglhaxdw,2001.0,1.0,đồng nai,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
4b100088xpvaibaexe8rz8nucicoobobitihhpis,2001.0,0.0,bắc ninh,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
ed4fa2f4xpvaibaexe8rz8nucicoou5j7hgccnys,2001.0,1.0,đắk lắk,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
48aef7baxpvaibaexe8rz8nucicoozwx/kacoay6,2001.0,0.0,lâm đồng,htcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
5b3d52d2xpvaibaexe8rz8nucicooc8ti/ez5ays,2001.0,1.0,quảng nam,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
4915f747xpvaibaexe8rz8nucicoovgjqh7h+zcw,2001.0,1.0,thừa thiên - huế,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
8d2bc807xpvaibaexe8rz8nucicoodibuvzujril,2001.0,1.0,quảng ngãi,attt2019,mmt&tt,cqui,14.0,d480299,1.0,2019.0
e7998416xpvaibaexe8rz8nucicooqtsb09aposa,2001.0,1.0,nghệ an,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
67cf304expvaibaexe8rz8nucicooebpzmkpsl6p,2001.0,0.0,đồng nai,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
0e1a7bb3xpvaibaexe8rz8nucicood1q2ga6vxwj,2001.0,0.0,gia lai,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
253cd644xpvaibaexe8rz8nucicooaci/vrzvqdj,2001.0,1.0,gia lai,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
971b3ba1xpvaibaexe+pyhthwvfmaqhoayywwvjq,2001.0,1.0,đồng nai,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
3d247fd3xpvaibaexe+pyhthwvfmatxv/shq0g40,2001.0,1.0,bình phước,attt2019,mmt&tt,cqui,14.0,d480299,1.0,2019.0
75ce544dxpvaibaexe+pyhthwvfmaq+tqbziirmz,2000.0,1.0,đắk lắk,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
030ab9a8xpvaibaexe+pyhthwvfmanz8wanldg/x,2001.0,1.0,bình dương,htcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
92ca5cd2xpvaibaexe+pyhthwvfmailqebankmsc,2001.0,1.0,quảng ngãi,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
4e9e2f2axpvaibaexe+pyhthwvfmajixhcsobdhw,2001.0,1.0,hồ chí minh,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
597f5821xpvaibaexe+pyhthwvfmasqfxyculhsi,2001.0,1.0,quảng ngãi,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
af71bcaexpvaibaexe/bccn8anc28boxrbirznm1,2001.0,1.0,bà rịa - vũng tàu,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
8bd59eaexpvaibaexe/bccn8anc28pyrkmuzg4md,2001.0,1.0,bình định,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
4f5a9bb9xpvaibaexe/bccn8anc28gdg/07c7rwi,2001.0,1.0,đồng nai,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
3bfcc817xpvaibaexe/bccn8anc28dzgxtz8vufa,2001.0,1.0,phú yên,htcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
26740212xpvaibaexe/bccn8anc28hcw78s2uwbe,2001.0,1.0,bình định,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
cdb5a1b3xpvaibaexe/bccn8anc28cz71gfm+4pk,2001.0,1.0,hồ chí minh,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
e56d9307xpvaibaexe/bccn8anc28i/wy0migr79,2001.0,1.0,đà nẵng,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
4b5cb26fxpvaibaexe/bccn8anc28ngoo+8fzvg9,2001.0,1.0,hồ chí minh,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
a8fdfa45xpvaibaexe/bccn8anc28o9lixnnqqan,2001.0,1.0,hồ chí minh,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
f1260990xpvaibaexe+wyjama+c6gpptqo9rf9ic,2001.0,1.0,khánh hoà,tmđt2019,httt,cqui,14.0,d480104,1.0,2019.0
303dcd32xpvaibaexe+wyjama+c6gplnq3gsx31j,2001.0,1.0,cần thơ,tmđt2019,httt,cqui,14.0,d480104,1.0,2019.0
1000dd5cxpvaibaexe+wyjama+c6glw9mhgzw71c,2001.0,1.0,hồ chí minh,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
58f64ac1xpvaibaexe+wyjama+c6ghjjol9reehb,2001.0,1.0,lâm đồng,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
0835a296xpvaibaexe+wyjama+c6gl9iw5qpdada,2001.0,1.0,hồ chí minh,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
0b572ed1xpvaibaexe+wyjama+c6ginzvwuiy0by,2001.0,1.0,an giang,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
92b1d034xpvaibaexe+wyjama+c6gpotk8lalma9,2001.0,1.0,hồ chí minh,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
9bb2173bxpvaibaexe+wyjama+c6gtpofcvcedgy,2001.0,1.0,đắk lắk,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
e7d078a4xpvaibaexe+wyjama+c6gpwcbuiilrr7,2001.0,1.0,sóc trăng,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
999040bbxpvaibaexe9dgf/ezu6zbcy3syxubme6,2001.0,0.0,bình dương,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
01641a90xpvaibaexe9dgf/ezu6zbxaquo6jqsv8,2001.0,0.0,hồ chí minh,tmcl2019.1,httt,clc,14.0,d480104,5.0,2019.0
5333a1abxpvaibaexe9dgf/ezu6zbrbji62p5+n9,2001.0,1.0,gia lai,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
0a1615c7xpvaibaexe9dgf/ezu6zbuhhrfzohzlz,2001.0,0.0,vĩnh phúc,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
7a6ab505xpvaibaexe9dgf/ezu6zbwhq7i8cb9br,2001.0,0.0,kiên giang,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
e8df3b42xpvaibaexe9dgf/ezu6zbtr//ujsdnha,2001.0,0.0,đồng nai,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
baeb5f57xpvaibaexe9dgf/ezu6zbqhcwzqjhfxp,2001.0,1.0,quảng ngãi,htcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
53cd7140xpvaibaexe9dgf/ezu6zbys3czf6fuxx,2001.0,1.0,quảng nam,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
e1301d11xpvaibaexe9dgf/ezu6zbzxqs/tvecuo,2001.0,1.0,gia lai,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
862ed280xpvaibaexe9dgf/ezu6zbvtptey01yu6,2001.0,1.0,quảng nam,khtn2019,khmt,cntn,14.0,d480101,1.0,2019.0
8be4f4c8xpvaibaexe98bewemyja5shdioi0ioql,2001.0,1.0,bình định,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
60f1aa72xpvaibaexe98bewemyja5m54twg4wcny,2001.0,1.0,an giang,mmtt2019,mmt&tt,cqui,14.0,7480102,1.0,2019.0
eeb422bfxpvaibaexe98bewemyja5lg/m/luaigq,2001.0,1.0,đồng nai,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
3fd1462dxpvaibaexe98bewemyja5ifjcfgvapxn,2000.0,1.0,đồng nai,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
8278e218xpvaibaexe98bewemyja5svazcv7xa6i,2001.0,1.0,hồ chí minh,khcl2019.2,khmt,clc,14.0,d480101,2.0,2019.0
4ae6c2c5xpvaibaexe98bewemyja5vk6q+1axclj,2001.0,1.0,hồ chí minh,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
1b07a21fxpvaibaexe98bewemyja5tmc/snvzg0f,2001.0,1.0,bình phước,attt2019,mmt&tt,cqui,14.0,d480299,1.0,2019.0
aa30c37fxpvaibaexe98bewemyja5nzopf5t007d,2001.0,1.0,bà rịa - vũng tàu,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
f999b6baxpvaibaexe/6gqqbvlbymxj+9mk/rse1,2001.0,1.0,bình dương,khcl2019.2,khmt,clc,14.0,d480101,5.0,2019.0
f2f77e8expvaibaexe/6gqqbvlbym2nx5ivub9xv,2001.0,1.0,hồ chí minh,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
0d8e347expvaibaexe/6gqqbvlbymxirr50rnd05,2001.0,1.0,hồ chí minh,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
eacbaed9xpvaibaexe/6gqqbvlbymxyf6ec3rpoz,2001.0,1.0,hồ chí minh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
f0656a7axpvaibaexe/6gqqbvlbym40zttlrkgfa,2001.0,1.0,tiền giang,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
e50726cdxpvaibaexe/6gqqbvlbym/6rr8s9lf0l,2001.0,1.0,hồ chí minh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
ce1d08baxpvaibaexe/6gqqbvlbymz0gypcs42dx,2001.0,1.0,bình định,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
c190179bxpvaibaexe+laxehdaaonnaspp+7g/st,2001.0,1.0,quảng ngãi,mmcl2019.1,mmt&tt,clc,14.0,7480102,2.0,2019.0
46a72702xpvaibaexe+laxehdaaonmyrnkwzozlm,2001.0,1.0,hồ chí minh,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
3e584d35xpvaibaexe+laxehdaaonenhafy4msn8,2001.0,1.0,bến tre,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
7d5072d6xpvaibaexe+laxehdaaoncxzl6sssvjz,2000.0,1.0,đắk lắk,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
73ab42fbxpvaibaexe+laxehdaaonn8khcuz6vwe,2001.0,1.0,hồ chí minh,mtcl2019.2,ktmt,clc,14.0,d520214,5.0,2019.0
2f4131b9xpvaibaexe+laxehdaaonkqxonojc3ol,2001.0,1.0,hồ chí minh,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
e576965expvaibaexe+laxehdaaonbs0ohu5djvs,2001.0,1.0,bến tre,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
24e6118dxpvaibaexe+laxehdaaong2v41ufhim3,2001.0,1.0,lâm đồng,htcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
28738743xpvaibaexe+laxehdaaonnfaweyqheoa,2001.0,1.0,quảng nam,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
88d5f3abxpvaibaexe+s9ax3ch11abvjsze5mwrz,2001.0,1.0,bình định,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
aee15abcxpvaibaexe+s9ax3ch11adej0kmxxjj1,2001.0,1.0,quảng nam,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
663c6377xpvaibaexe+s9ax3ch11afonybic68rh,2001.0,1.0,hồ chí minh,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
997dde02xpvaibaexe+s9ax3ch11awrp8+jbe0hj,2001.0,1.0,đắk lắk,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
8fd48b2expvaibaexe+s9ax3ch11ad040j0jocue,2001.0,1.0,bạc liêu,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
a94d5d20xpvaibaexe+s9ax3ch11avxavzxpjulc,2001.0,1.0,đồng nai,mmcl2019.1,mmt&tt,clc,14.0,7480102,1.0,2019.0
cb81e9d7xpvaibaexe+s9ax3ch11ac5cix25zmms,2001.0,1.0,hồ chí minh,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
a152dbf7xpvaibaexe+s9ax3ch11abdcfywuvfju,2001.0,1.0,hồ chí minh,mmcl2019.1,mmt&tt,clc,14.0,7480102,2.0,2019.0
960d5f00xpvaibaexe8cyaorokb5pf6+/1tiff3f,2001.0,1.0,quảng ngãi,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
105c8be9xpvaibaexe8cyaorokb5pqq6xa0hst/f,2001.0,1.0,bình định,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
c797001dxpvaibaexe8cyaorokb5px0fu8nwzsmq,2001.0,1.0,an giang,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
3385034bxpvaibaexe8cyaorokb5pajvjfc6jomy,2001.0,1.0,hồ chí minh,htcl2019.2,httt,clc,14.0,d480104,2.0,2019.0
4b2718d9xpvaibaexe8cyaorokb5pfes3onxovb+,2001.0,1.0,bình định,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
a403a2b6xpvaibaexe8cyaorokb5pv4vyidhqu1s,2001.0,0.0,nam định,mmtt2019,mmt&tt,cqui,14.0,7480102,1.0,2019.0
76e64ad7xpvaibaexe8cyaorokb5priowihnf5xx,2001.0,1.0,quảng ngãi,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
f3e2430bxpvaibaexe8cyaorokb5pa3fzysi6ccp,2001.0,0.0,đồng tháp,tmđt2019,httt,cqui,14.0,d480104,1.0,2019.0
a3663d10xpvaibaexe8cyaorokb5peoqmbvk3aqf,2001.0,1.0,lâm đồng,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
5230cb0dxpvaibaexe9lvlyxgsybvz/7hzuyz8h6,2001.0,1.0,đồng nai,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
d5b3c805xpvaibaexe9lvlyxgsybv69kvggpftur,2001.0,1.0,trà vinh,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
d9e3b4edxpvaibaexe9lvlyxgsybv66sedscy2ex,2001.0,1.0,đồng nai,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
67e97092xpvaibaexe9lvlyxgsybv3lnr469jq2w,2001.0,1.0,quảng ngãi,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
ef616c98xpvaibaexe9lvlyxgsybv8ionycuvlpe,2001.0,1.0,bình định,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
4d33937cxpvaibaexe9lvlyxgsybvzldvayvwmm9,2001.0,1.0,đồng nai,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
5ec905c1xpvaibaexe9lvlyxgsybv8l3qy+dwxks,2001.0,1.0,gia lai,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
31b4a7d2xpvaibaexe9lvlyxgsybvyn1swhffiei,2001.0,1.0,hồ chí minh,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
016ab880xpvaibaexe9lvlyxgsybv8bgu/pm3al/,2000.0,1.0,bình thuận,mmcl2019.2,mmt&tt,clc,14.0,7480102,2.0,2019.0
71011726xpvaibaexe+b6dqxdwl+u4zc402cxycz,2001.0,1.0,hồ chí minh,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
812238a2xpvaibaexe+b6dqxdwl+uzrjyr/xvddp,2001.0,1.0,bình định,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
b679eb50xpvaibaexe+b6dqxdwl+uxkivonh0pr3,2001.0,1.0,sóc trăng,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
0bfeee4bxpvaibaexe+b6dqxdwl+u18pf4fkpl0w,2001.0,1.0,ninh thuận,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
88edfcf1xpvaibaexe+b6dqxdwl+u18kbtlx/2vd,2001.0,1.0,quảng ngãi,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
4cc29f99xpvaibaexe+b6dqxdwl+u92rkkv5o9rf,2001.0,1.0,quảng trị,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
6800d0f1xpvaibaexe+b6dqxdwl+uzldcvcdgzrb,2001.0,1.0,quảng ngãi,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
29c88198xpvaibaexe+b6dqxdwl+uyddzdexpizm,2001.0,1.0,đồng nai,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
95186f69xpvaibaexe+b6dqxdwl+u6qo9ul1ciew,2001.0,1.0,bình định,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
9171f589xpvaibaexe/9lbbkdbccweqslckagpm8,2001.0,1.0,đắk lắk,ktpm2019,cnpm,cqui,14.0,d480103,1.0,2019.0
48305a09xpvaibaexe/9lbbkdbccwlfm5pw4tl3x,2001.0,1.0,khánh hoà,attn2019,mmt&tt,kstn,14.0,d480299,1.0,2019.0
d5c03ab0xpvaibaexe/9lbbkdbccwobmbmj34lrf,2001.0,1.0,đắk lắk,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
327b0751xpvaibaexe/9lbbkdbccwfbbfxlcb9mq,2001.0,1.0,hồ chí minh,mmtt2019,mmt&tt,cqui,14.0,7480102,2.0,2019.0
fd1d86a8xpvaibaexe/9lbbkdbccwh3xmapliwcp,2001.0,1.0,an giang,mmcl2019.2,mmt&tt,clc,14.0,7480102,2.0,2019.0
fc16d228xpvaibaexe/9lbbkdbccwnrtfhron9ko,2001.0,0.0,tiền giang,mmcl2019.2,mmt&tt,clc,14.0,7480102,1.0,2019.0
d4804491xpvaibaexe/9lbbkdbccwd75rxl6zmuy,2001.0,1.0,quảng ngãi,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
ff99fa4bxpvaibaexe/9lbbkdbccwfcddlfn3r+v,2001.0,1.0,hồ chí minh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
3df60f05xpvaibaexe/9lbbkdbccwkovwcgq4mjo,2001.0,1.0,hồ chí minh,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
fcf917bcxpvaibaexe/9lbbkdbccwdnbrnkyqx44,2001.0,1.0,lâm đồng,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
2987f89fxpvaibaexe9zbno1fewqmzqykcfg9v+z,2001.0,1.0,cà mau,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
c602c014xpvaibaexe9zbno1fewqmcja1uphjpfk,2001.0,1.0,tây ninh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
38a1e242xpvaibaexe9zbno1fewqmtsxi1u7khso,2001.0,1.0,quảng trị,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
50d1fd1cxpvaibaexe9zbno1fewqmcwysqp71non,2001.0,1.0,quảng trị,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
414d4c0cxpvaibaexe9zbno1fewqmfd6u3fw2qvx,2001.0,1.0,trà vinh,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
df355561xpvaibaexe9zbno1fewqmf+ds9wru5fu,2001.0,1.0,nghệ an,khcl2019.2,khmt,clc,14.0,d480101,2.0,2019.0
c7ab8185xpvaibaexe9zbno1fewqmat6a2txupzs,2001.0,1.0,hồ chí minh,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
c915a546xpvaibaexe9zbno1fewqmbqey7jaam5+,2001.0,1.0,hồ chí minh,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
1da191f4xpvaibaexe9zbno1fewqmsr8okpjjl25,2000.0,1.0,bình định,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
00256ca6xpvaibaexe9zbno1fewqmfc0mu/9tlfg,2001.0,1.0,cà mau,khcl2019.3,khmt,clc,14.0,d480101,1.0,2019.0
903d9737xpvaibaexe+8xcwrhsa1krrjt3rv9rsc,2001.0,1.0,bình phước,attt2019,mmt&tt,cqui,14.0,d480299,1.0,2019.0
7124c278xpvaibaexe+8xcwrhsa1kif81d5bdxus,2001.0,1.0,bến tre,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
baf1d59fxpvaibaexe+8xcwrhsa1kkzmuq4uwp53,2001.0,1.0,hồ chí minh,mmtt2019,mmt&tt,cqui,14.0,7480102,1.0,2019.0
fae51dc9xpvaibaexe+8xcwrhsa1kmnjuwtyuxex,2001.0,1.0,hồ chí minh,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
101f233dxpvaibaexe+8xcwrhsa1kponll2eu78e,2001.0,1.0,hồ chí minh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
994397a9xpvaibaexe+8xcwrhsa1kkxcanchtyey,2001.0,1.0,hồ chí minh,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
8a8ed994xpvaibaexe+8xcwrhsa1kp7is70u/mo2,2001.0,1.0,an giang,mmcl2019.2,mmt&tt,clc,14.0,7480102,1.0,2019.0
1ff0692expvaibaexe+8xcwrhsa1km1wgnfoswwy,2001.0,1.0,hồ chí minh,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
31cb4b54xpvaibaexe+8xcwrhsa1ko15ttlrvorq,2001.0,1.0,gia lai,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
ec37764cxpvaibaexe+8xcwrhsa1ktimxhpery8w,2001.0,1.0,lâm đồng,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
8ed4f84cxpvaibaexe8bcbqsm3bvhl4/s5jgz9pz,2001.0,1.0,quảng nam,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
e5f5829cxpvaibaexe8bcbqsm3bvhlyjon/0rlps,2001.0,1.0,cần thơ,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
e604541bxpvaibaexe8bcbqsm3bvhis8p8t5h8wt,2001.0,1.0,quảng nam,mtcl2019.2,ktmt,clc,14.0,d520214,1.0,2019.0
5f1b0d8bxpvaibaexe8bcbqsm3bvhsgeeuedyubf,2001.0,1.0,hồ chí minh,cttt2019.1,httt,cttt,14.0,d480104,1.0,2019.0
a5154f1cxpvaibaexe8bcbqsm3bvhncwiokk8+bd,2001.0,1.0,bà rịa - vũng tàu,pmcl2019.2,cnpm,clc,14.0,d480103,1.0,2019.0
1033cb0cxpvaibaexe8bcbqsm3bvhnz+dwrufbyc,2001.0,1.0,thừa thiên - huế,khdl2019,kttt,cqui,14.0,7480109,1.0,2019.0
313480e4xpvaibaexe8bcbqsm3bvhkr4alnj+wkr,2001.0,1.0,đồng nai,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
0852976fxpvaibaexe8bcbqsm3bvhj7pwhsplpjx,2001.0,1.0,đắk lắk,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
a75970d5xpvaibaexe8bcbqsm3bvhsedkqvmvcji,2001.0,1.0,hồ chí minh,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
b5a14b20xpvaibaexe/clthnknypfkcbtl5zejt7,2001.0,1.0,hồ chí minh,mtcl2019.2,ktmt,clc,14.0,d520214,2.0,2019.0
40edcaf2xpvaibaexe/clthnknypfjdjbjd9icwi,2001.0,1.0,bà rịa - vũng tàu,httt2019,httt,cqui,14.0,d480104,1.0,2019.0
1ed81813xpvaibaexe/clthnknypfgt8bfmnrz6h,2001.0,1.0,đắk lắk,cntt2019,kttt,cqui,14.0,d480201,1.0,2019.0
2fe628e1xpvaibaexe/clthnknypfmikkuogquek,2001.0,0.0,trà vinh,htcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
5b814493xpvaibaexe/clthnknypfq1ukzlezkzo,2001.0,1.0,vĩnh long,tmđt2019,httt,cqui,14.0,d480104,1.0,2019.0
a9d95da0xpvaibaexe/clthnknypfohotw5zedho,2001.0,1.0,long an,mmcl2019.2,mmt&tt,clc,14.0,7480102,1.0,2019.0
da7c55a7xpvaibaexe/clthnknypfn0jbpd+yiyu,2001.0,1.0,đắk lắk,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
39c7405fxpvaibaexe/clthnknypfrp4aclffv14,2000.0,1.0,gia lai,ktmt2019,ktmt,cqui,14.0,d520214,1.0,2019.0
8d83c8ebxpvaibaexe/clthnknypftp7dds1whtc,2001.0,1.0,gia lai,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
4495fb9bxpvaibaexe+3iesfe/cqdbgpkqr6ojkm,2001.0,1.0,hồ chí minh,tmcl2019.1,httt,clc,14.0,d480104,1.0,2019.0
ea22c745xpvaibaexe+3iesfe/cqdaiawsmsmxly,2001.0,1.0,đắk lắk,mtcl2019.2,ktmt,clc,14.0,d520214,5.0,2019.0
dade9054xpvaibaexe+3iesfe/cqdej3xuk5cqn3,2001.0,1.0,hồ chí minh,atcl2019.2,mmt&tt,clc,14.0,d480299,1.0,2019.0
e9c9d84cxpvaibaexe+3iesfe/cqdpyfmc3ljci5,2001.0,1.0,hồ chí minh,cncl2019.2,kttt,clc,14.0,7480201_clcn,5.0,2019.0
64efe5e5xpvaibaexe+3iesfe/cqdbf/1yzqq/om,2001.0,1.0,tiền giang,khcl2019.2,khmt,clc,14.0,d480101,1.0,2019.0
6188622dxpvaibaexe+3iesfe/cqdda2jqwabs3j,2001.0,1.0,phú yên,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
814cbb93xpvaibaexe+3iesfe/cqdeosehku3kcm,2001.0,1.0,hồ chí minh,tmcl2019.2,httt,clc,14.0,d480104,1.0,2019.0
4c69b0dcxpvaibaexe+3iesfe/cqdlk+18awdhoi,2001.0,1.0,hồ chí minh,khcl2019.2,khmt,clc,14.0,d480101,2.0,2019.0
5b2fcb81xpvaibaexe+3iesfe/cqdbobwpefp6ik,2001.0,1.0,bà rịa - vũng tàu,attt2019,mmt&tt,cqui,14.0,d480299,1.0,2019.0
0e24d46bxpvaibaexe+3iesfe/cqdlqw1ybtmg+0,2001.0,1.0,đồng nai,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
c81194f2xpvaibaexe/lq24vwkc+lcvzjvytrnox,2001.0,1.0,bình định,cncl2019.2,kttt,clc,14.0,7480201_clcn,1.0,2019.0
6af29538xpvaibaexe/lq24vwkc+lc3e/icpein8,2000.0,1.0,cà mau,khmt2019,khmt,cqui,14.0,d480101,1.0,2019.0
