Label,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,dien_tt,lop12_matinh,truong_thpt,xlhv_1,xlhv_2,xlhv_3,xlhv_4,xlhv_5,xlhv_6,drl_1,drl_2,drl_3,drl_4,drl_5,drl_6,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,sotchk_1,sotchk_2,sotchk_3,sotchk_4,sotchk_5,sotchk_6
TreHan,1996.0,1.0,tiền giang,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Kha,Trung Binh,Kha,5.35,5.08,4.09,6.14,5.97,7.24,17.0,20.0,24.0,31.0,23.0,31.0
TreHan,1996.0,1.0,quảng ngãi,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Kha,Trung Binh,Kha,7.35,7.11,7.35,7.2,7.42,6.11,17.0,19.0,24.0,18.0,21.0,18.0
TreHan,1996.0,1.0,kiên giang,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Kha,Trung Binh,Trung Binh,6.94,6.46,6.62,6.91,7.99,7.59,17.0,23.0,29.0,22.0,14.0,13.0
TreHan,1995.0,1.0,ninh thuận,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Kha,7.97,6.89,7.65,7.87,7.23,7.56,17.0,19.0,23.0,21.0,17.0,17.0
TreHan,1996.0,1.0,đắk lắk,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,8.44,8.13,8.36,7.91,8.36,7.86,17.0,21.0,26.0,18.0,19.0,18.0
TreHan,1996.0,0.0,quảng nam,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Kha,Kha,Gioi,7.19,7.19,8.25,7.61,8.38,8.01,13.0,24.0,24.0,23.0,16.0,15.0
TreHan,1996.0,1.0,đà nẵng,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Kha,Trung Binh,Kha,8.44,8.1,8.93,8.03,7.89,8.23,17.0,24.0,17.0,19.0,16.0,19.0
TreHan,1996.0,1.0,hà tĩnh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Yeu,Yeu,Kem,Trung Binh,Kem,6.04,2.92,5.55,4.68,5.28,7.49,13.0,19.0,19.0,27.0,24.0,20.0
TreHan,1996.0,1.0,đồng nai,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Kha,7.32,7.49,8.6,7.5,7.78,7.77,17.0,20.0,22.0,21.0,16.0,15.0
TreHan,1996.0,1.0,gia lai,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Kha,Trung Binh,Trung Binh,6.15,6.04,6.23,5.36,3.91,5.68,17.0,22.0,27.0,23.0,15.0,16.0
TreHan,1996.0,1.0,hồ chí minh,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Gioi,Xuat Sac,7.03,7.32,7.33,7.2,8.35,7.81,17.0,21.0,26.0,21.0,16.0,14.0
DungHan,1996.0,1.0,tây ninh,mtcl2014,ktmt,clc,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,7.96,8.47,8.89,9.37,8.45,9.17,24.0,25.0,20.0,16.0,16.0,15.0
DungHan,1996.0,0.0,đồng tháp,ktpm2014,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Xuat Sac,Gioi,Trung Binh,Gioi,9.03,8.87,8.94,8.73,7.65,8.06,17.0,19.0,27.0,19.0,15.0,15.0
TreHan,1996.0,1.0,cần thơ,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kha,Kha,Trung Binh,Kha,6.21,5.51,5.86,7.08,6.47,6.71,17.0,19.0,22.0,28.0,15.0,14.0
DungHan,1996.0,1.0,gia lai,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Kha,Kha,Kha,7.53,7.47,8.0,7.83,8.49,8.39,17.0,21.0,26.0,19.0,17.0,14.0
TreHan,1996.0,1.0,kon tum,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Kha,Kha,Kha,8.12,7.03,7.06,6.61,7.66,7.15,17.0,24.0,24.0,19.0,16.0,19.0
DungHan,1996.0,1.0,ninh thuận,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Xuat Sac,Kha,Kha,Kha,7.5,6.31,7.04,7.06,7.14,7.34,13.0,19.0,27.0,19.0,19.0,18.0
TreHan,1996.0,1.0,đồng tháp,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Xuat Sac,6.04,5.85,7.61,8.16,7.21,7.26,13.0,15.0,23.0,18.0,16.0,22.0
TreHan,1993.0,1.0,tây ninh,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Trung Binh,Trung Binh,Kha,Kha,8.09,6.66,5.71,3.25,6.3,6.5,17.0,27.0,30.0,16.0,24.0,24.0
TreHan,1996.0,1.0,đồng nai,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Kha,Trung Binh,Kha,6.24,6.13,7.03,5.36,6.15,6.93,17.0,21.0,24.0,18.0,19.0,24.0
DungHan,1996.0,1.0,quảng ngãi,pmcl2014.2,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,8.06,8.36,8.47,8.43,5.95,7.35,24.0,21.0,17.0,12.0,17.0,19.0
TreHan,1996.0,1.0,an giang,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Kha,Kha,Gioi,4.74,6.36,6.24,6.29,6.56,7.36,17.0,22.0,25.0,28.0,22.0,20.0
TreHan,1996.0,1.0,kiên giang,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Kha,Kha,Kha,7.76,8.32,8.02,6.57,5.59,5.83,17.0,19.0,23.0,23.0,21.0,22.0
TreHan,1996.0,1.0,phú yên,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Yeu,Trung Binh,Kha,8.09,7.56,7.83,7.48,6.03,5.01,17.0,21.0,26.0,17.0,20.0,18.0
TreHan,1996.0,1.0,hồ chí minh,khmt0001,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Gioi,7.53,7.84,6.99,7.31,7.83,7.22,17.0,21.0,24.0,19.0,19.0,20.0
TreHan,1996.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Gioi,Kha,Trung Binh,Kha,5.88,6.6,6.9,7.54,7.01,7.39,17.0,30.0,21.0,22.0,14.0,19.0
DungHan,1996.0,1.0,hồ chí minh,cttt2014,httt,cttt,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Kha,Trung Binh,Trung Binh,Trung Binh,6.53,6.72,7.06,7.96,7.88,7.68,19.0,13.0,16.0,21.0,16.0,15.0
DungHan,1996.0,1.0,hồ chí minh,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Kha,6.82,7.06,7.73,7.42,7.63,8.6,17.0,19.0,21.0,19.0,14.0,17.0
TreHan,1996.0,1.0,đồng nai,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Xuat Sac,Trung Binh,Kha,6.96,6.01,7.5,6.53,7.73,7.28,13.0,26.0,24.0,22.0,16.0,20.0
DungHan,1996.0,1.0,bình định,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Yeu,Kha,Trung Binh,5.56,6.01,6.1,6.03,6.42,5.4,17.0,27.0,21.0,18.0,18.0,21.0
TreHan,1996.0,1.0,đà nẵng,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Trung Binh,Yeu,Yeu,Kem,Kem,Kem,6.71,3.64,4.86,4.28,1.17,2.22,17.0,24.0,25.0,26.0,22.0,12.0
TreHan,1996.0,1.0,đà nẵng,httt0001,httt,cttt,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Yeu,Trung Binh,Trung Binh,6.66,6.1,7.04,7.58,6.78,7.71,19.0,13.0,16.0,21.0,16.0,15.0
TreHan,1996.0,1.0,bình dương,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Kha,Kha,Yeu,Trung Binh,5.91,4.6,6.37,6.66,6.78,6.69,17.0,19.0,22.0,29.0,17.0,18.0
TreHan,1996.0,1.0,đắk lắk,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Trung Binh,Trung Binh,Kem,Kem,Trung Binh,Trung Binh,4.85,5.4,5.55,5.55,7.32,7.04,17.0,21.0,22.0,30.0,27.0,21.0
DungHan,1996.0,1.0,khánh hoà,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Kha,8.06,6.93,7.42,7.75,6.71,7.61,17.0,19.0,23.0,25.0,17.0,17.0
TreHan,1996.0,1.0,đắk lắk,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Trung Binh,Trung Binh,Kha,7.24,7.08,6.67,7.59,7.55,7.4,17.0,21.0,25.0,16.0,15.0,17.0
TreHan,1996.0,1.0,an giang,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Trung Binh,Trung Binh,Kha,6.74,7.46,6.88,7.01,6.54,6.8,17.0,25.0,19.0,22.0,16.0,16.0
TreHan,1996.0,1.0,vĩnh long,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Kha,7.62,7.46,7.51,6.42,5.82,5.18,17.0,21.0,21.0,20.0,21.0,16.0
TreHan,1996.0,1.0,phú yên,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Kha,7.85,7.01,7.03,8.34,8.06,8.35,17.0,24.0,23.0,20.0,20.0,15.0
TreHan,1996.0,1.0,hồ chí minh,httt0001,httt,clc,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,Trung Binh,Gioi,6.52,5.95,7.12,6.98,6.6,7.1,24.0,22.0,23.0,18.0,16.0,19.0
TreHan,1996.0,1.0,phú yên,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Xuat Sac,7.85,7.17,8.44,8.82,7.81,8.92,17.0,21.0,26.0,17.0,16.0,15.0
TreHan,1996.0,1.0,trà vinh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Trung Binh,Trung Binh,Trung Binh,Trung Binh,7.15,6.4,6.63,7.78,6.75,7.5,17.0,21.0,23.0,22.0,22.0,24.0
TreHan,1996.0,1.0,lâm đồng,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Kha,Trung Binh,Kha,Trung Binh,Trung Binh,Kem,4.5,3.94,5.7,4.96,1.2,0.0,17.0,24.0,26.0,29.0,22.0,17.0
DungHan,1996.0,1.0,nghệ an,antn2014,mmt&tt,kstn,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Gioi,Gioi,Gioi,8.05,7.91,7.17,8.55,7.97,8.91,20.0,21.0,21.0,23.0,19.0,19.0
TreHan,1996.0,1.0,tây ninh,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Gioi,Trung Binh,Kha,4.97,5.49,7.02,7.55,5.63,5.72,17.0,29.0,25.0,22.0,28.0,23.0
TreHan,1996.0,1.0,đắk lắk,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Kha,Kha,Kha,7.24,7.25,7.01,7.57,7.23,5.11,17.0,20.0,22.0,21.0,16.0,15.0
TreHan,1996.0,1.0,khánh hoà,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Trung Binh,Kha,Trung Binh,7.65,6.36,7.34,7.23,7.78,7.41,13.0,19.0,26.0,18.0,22.0,17.0
TreHan,1996.0,0.0,quảng nam,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Xuat Sac,7.35,7.48,8.24,7.34,8.27,7.73,13.0,24.0,27.0,21.0,19.0,18.0
TreHan,1996.0,1.0,bắc giang,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Yeu,6.35,7.35,7.08,6.63,6.32,7.05,17.0,21.0,23.0,21.0,19.0,15.0
TreHan,1996.0,1.0,hồ chí minh,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Gioi,Gioi,Trung Binh,Kha,7.31,5.7,7.6,6.42,6.61,6.42,13.0,21.0,25.0,20.0,19.0,18.0
TreHan,1996.0,1.0,đồng nai,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Gioi,Trung Binh,Trung Binh,Yeu,4.21,3.86,7.7,4.26,3.7,0.05,17.0,24.0,21.0,26.0,23.0,25.0
TreHan,1996.0,1.0,kiên giang,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Kha,Trung Binh,Trung Binh,Trung Binh,8.0,5.66,5.96,3.64,4.3,3.31,13.0,21.0,24.0,15.0,24.0,19.0
TreHan,1996.0,1.0,hồ chí minh,ktmt0001,ktmt,clc,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Gioi,Gioi,Gioi,Kha,Gioi,5.69,5.72,6.6,6.48,6.66,7.53,24.0,25.0,22.0,24.0,19.0,15.0
TreHan,1996.0,1.0,bình thuận,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,Xuat Sac,9.19,7.57,8.24,8.44,5.89,8.67,13.0,21.0,23.0,23.0,16.0,15.0
TreHan,1996.0,1.0,bạc liêu,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Kha,Kha,Kha,6.87,6.53,6.17,8.14,8.07,7.49,24.0,23.0,26.0,19.0,18.0,20.0
TreHan,1996.0,1.0,bình định,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Kha,Kem,Yeu,6.5,6.11,7.09,7.06,5.83,6.16,17.0,24.0,23.0,24.0,20.0,17.0
TreHan,1996.0,1.0,vĩnh long,ktpm0001,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Kha,Kha,Trung Binh,7.44,8.21,8.05,8.02,6.16,7.27,24.0,23.0,19.0,15.0,14.0,23.0
TreHan,1995.0,1.0,bình định,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Kha,Trung Binh,Kha,7.46,5.53,6.74,7.77,6.08,6.26,13.0,19.0,25.0,23.0,20.0,23.0
TreHan,1996.0,1.0,bến tre,ktpm0001,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Kha,Kha,Trung Binh,Kha,6.21,7.11,6.24,7.08,6.29,6.07,24.0,21.0,21.0,15.0,14.0,19.0
TreHan,1996.0,1.0,thái bình,mtcl2014,ktmt,clc,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kem,Kem,Kem,Yeu,5.19,4.11,4.48,2.42,6.17,6.77,24.0,23.0,22.0,17.0,14.0,10.0
TreHan,1996.0,1.0,bến tre,ktpm2014,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Gioi,Trung Binh,Trung Binh,Yeu,2.76,4.76,6.47,5.94,3.75,3.95,17.0,31.0,20.0,28.0,26.0,19.0
TreHan,1996.0,0.0,gia lai,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Kha,Kha,Kha,Gioi,7.06,7.19,8.53,7.88,8.23,7.77,17.0,20.0,22.0,21.0,16.0,15.0
TreHan,1996.0,0.0,đắk lắk,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Trung Binh,7.24,6.76,7.62,7.56,7.5,6.55,17.0,24.0,23.0,20.0,16.0,23.0
DungHan,1996.0,0.0,vĩnh long,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Kha,Gioi,Trung Binh,Kha,5.96,7.07,6.69,6.78,6.1,6.92,13.0,26.0,27.0,17.0,20.0,21.0
DungHan,1996.0,0.0,thừa thiên - huế,cntt2014,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Gioi,Kha,Gioi,Kha,8.18,8.15,7.95,8.03,8.68,7.52,17.0,22.0,24.0,19.0,19.0,18.0
DungHan,1996.0,0.0,đồng tháp,khtn2014,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,7.79,7.73,8.25,8.34,8.95,8.53,17.0,23.0,24.0,17.0,19.0,16.0
TreHan,1996.0,0.0,bình thuận,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Xuat Sac,Kha,Trung Binh,Kha,6.79,3.68,7.48,6.85,6.93,6.45,17.0,19.0,24.0,24.0,19.0,15.0
TreHan,1996.0,0.0,đồng nai,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Kha,Kha,7.08,6.7,7.57,7.35,7.56,8.18,13.0,22.0,19.0,24.0,19.0,20.0
TreHan,1996.0,0.0,gia lai,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,7.03,7.54,7.06,9.05,8.63,8.34,17.0,24.0,24.0,15.0,16.0,20.0
TreHan,1995.0,0.0,trà vinh,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Kha,Trung Binh,Yeu,4.97,6.12,5.86,7.11,5.82,6.21,17.0,24.0,25.0,24.0,21.0,19.0
DungHan,1996.0,1.0,hà tĩnh,tmđt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Kha,Kha,Kha,8.73,7.52,7.9,7.52,7.76,7.28,13.0,24.0,23.0,21.0,19.0,24.0
TreHan,1996.0,1.0,phú yên,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Trung Binh,Kha,7.5,7.97,8.7,8.86,7.98,8.7,22.0,25.0,21.0,17.0,18.0,16.0
TreHan,1996.0,1.0,long an,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Kha,Gioi,Kha,Trung Binh,8.44,6.39,6.26,6.67,7.08,5.96,17.0,22.0,19.0,30.0,20.0,24.0
TreHan,1996.0,1.0,khánh hoà,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Kha,7.73,6.2,7.42,8.85,7.6,7.86,13.0,22.0,26.0,19.0,20.0,20.0
TreHan,1996.0,1.0,đắk nông,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Xuat Sac,Kha,Gioi,Gioi,6.38,6.68,7.39,7.7,8.15,9.07,13.0,20.0,25.0,22.0,20.0,15.0
TreHan,1996.0,1.0,quảng nam,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Gioi,Kem,Kha,4.04,4.81,5.82,4.78,5.03,7.01,13.0,22.0,19.0,21.0,16.0,23.0
TreHan,1996.0,1.0,hồ chí minh,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kha,Kha,Kha,Kha,5.12,5.76,5.06,5.03,7.6,5.39,17.0,25.0,19.0,21.0,21.0,35.0
TreHan,1996.0,1.0,đắk lắk,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Kha,Gioi,8.19,7.6,8.81,8.51,9.09,8.94,13.0,22.0,23.0,22.0,16.0,15.0
TreHan,1996.0,1.0,bình định,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Kha,Kha,Kha,7.29,8.36,8.32,7.25,7.13,7.31,17.0,22.0,28.0,17.0,20.0,15.0
TreHan,1996.0,1.0,bình định,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Kha,Trung Binh,Kha,5.82,6.33,7.47,6.91,6.36,7.78,17.0,29.0,21.0,21.0,16.0,16.0
TreHan,1996.0,1.0,quảng ngãi,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Kha,Kha,Gioi,7.26,7.87,6.94,7.42,7.25,7.05,17.0,21.0,23.0,21.0,15.0,16.0
TreHan,1991.0,1.0,thanh hoá,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Kem,Kem,Kem,3.0,4.99,5.73,3.84,4.33,3.13,13.0,25.0,25.0,30.0,23.0,28.0
TreHan,1996.0,1.0,hà tĩnh,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Trung Binh,Trung Binh,Kha,6.91,7.06,7.27,7.03,7.15,6.72,17.0,18.0,24.0,21.0,16.0,15.0
DungHan,1996.0,1.0,quảng ngãi,khtn2014,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Gioi,Kha,Gioi,8.91,8.79,8.69,8.58,9.23,9.15,17.0,23.0,24.0,20.0,16.0,16.0
TreHan,1996.0,1.0,bình định,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Trung Binh,6.74,6.72,7.45,7.76,7.53,6.78,17.0,21.0,23.0,19.0,16.0,20.0
TreHan,1991.0,1.0,phú yên,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Trung Binh,Trung Binh,Yeu,Kem,4.68,5.53,5.97,4.08,5.22,5.53,17.0,21.0,20.0,31.0,19.0,26.0
