mssv,dien_tt,lop12_matinh,truong_thpt
6c2cb01dxpvaibaexe/thzsgycyugkcx4f+bd9as,thpt,2.0,thpt
cdd3a061xpvaibaexe/thzsgycyughsltmr/olg6,thpt,60.0,chuyên
eec00e89xpvaibaexe/thzsgycyugqspbrxe9ibr,thpt,32.0,thpt
13163c65xpvaibaexe/thzsgycyugiztzswudkdg,thpt,2.0,thpt
6cc985e4xpvaibaexe/thzsgycyugr/hghctf/xg,thpt,2.0,thpt
1cac5ad6xpvaibaexe/thzsgycyugm6rsoh2z5w7,thpt,52.0,thpt
305f8088xpvaibaexe/thzsgycyugsbeh2tooi4l,thpt,40.0,thpt
287eb7d8xpvaibaexe/thzsgycyugicslma3mtuv,thpt,25.0,chuyên
e33dbdbbxpvaibaexe/thzsgycyugp56ab8b2uix,thpt,37.0,thpt
87121102xpvaibaexe+tuhadewrox5ippcdqiiuv,thpt,2.0,thpt
3e832f70xpvaibaexe+tuhadewroxx18s6jwlhhh,thpt,2.0,thpt
b17edfcexpvaibaexe+tuhadewrox9c8nslxcyok,thpt,2.0,thpt
c71e9357xpvaibaexe+tuhadewrox/tldyp4hbs3,thpt,30.0,thpt
293ad60dxpvaibaexe+tuhadewrox+cnjmdynzhl,thpt,37.0,thpt
f6ab4799xpvaibaexe+tuhadewrox90tv2fpdvvg,thpt,2.0,thpt
2458b859xpvaibaexe+tuhadewrox4cnjagytbet,thpt,42.0,thpt
d0832c09xpvaibaexe+tuhadewroxzm80wnqj1fk,thpt,52.0,thpt
92178903xpvaibaexe+tuhadewrox1rudriqlogx,thpt,37.0,thpt
0bbe84faxpvaibaexe8zcbsjnuktilx9qlhzh/pa,thpt,2.0,thpt
037aae6fxpvaibaexe8zcbsjnukticdu6dkkr988,thpt,56.0,thpt
3ee66da9xpvaibaexe8zcbsjnuktip6onpzryzty,thpt,44.0,thpt
a6ad67efxpvaibaexe8zcbsjnuktib0x8bfuv0ym,thpt,52.0,thpt
e2a54b84xpvaibaexe8zcbsjnuktifdmfkbzomfm,thpt,38.0,thpt
665f0d69xpvaibaexe8zcbsjnuktiigejsaejgqy,thpt,52.0,thpt
93ffe3dbxpvaibaexe8zcbsjnuktieem9r5mpjkk,thpt,48.0,thpt
9ebe932bxpvaibaexe8zcbsjnuktidzd68sjee+r,thpt,2.0,thpt
e9dbad01xpvaibaexe8zcbsjnuktik9qwcr7zrdz,thpt,63.0,thpt
76ee3029xpvaibaexe+knwgscvz27ncupycditbg,thpt,44.0,thpt
2831e8f2xpvaibaexe+knwgscvz27cm2sgqyi6kv,thpt,36.0,chuyên
74b090c0xpvaibaexe+knwgscvz27elafictaxwp,thpt,50.0,thpt
0f4e2e19xpvaibaexe+knwgscvz27hdniwasuuic,thpt,50.0,thpt
04937b4dxpvaibaexe+knwgscvz27easnjl9hdvk,thpt,2.0,thpt
4e21d138xpvaibaexe+knwgscvz27l2tis+phh39,thpt,54.0,thpt
3eef50bbxpvaibaexe+knwgscvz27di3q+ethj5l,thpt,40.0,thpt
c04efee4xpvaibaexe8drpfsmj8q7weehho9mqgt,ưt,61.0,chuyên
464bb955xpvaibaexe8drpfsmj8q7y890wlibmen,ưt,2.0,thpt
91bf9650xpvaibaexe+69u8i0r94eua0ex/wkmb+,ưt,2.0,thpt
db957320xpvaibaexe+69u8i0r94erc3p5bqyle8,ưt,56.0,chuyên
ba9e5a70xpvaibaexe/giu0v6trrk9yfa0vlcb+o,ưt,47.0,chuyên
a505d017xpvaibaexe/giu0v6trrk8hj+mwebx3w,ưt,51.0,chuyên
c53bfe49xpvaibaexe/giu0v6trrkw24bugpxvvi,ưt,41.0,chuyên
156479ccxpvaibaexe/giu0v6trrkybzm81oy8iu,ưt,57.0,chuyên
696bbb7cxpvaibaexe827gujft6sri9wu/vttagu,ưt,56.0,chuyên
ad19d7e4xpvaibaexe827gujft6srpqwnbrq4jqs,ưt,53.0,chuyên
b3990246xpvaibaexe827gujft6srhkvwsigkf2j,ưt,56.0,chuyên
270ec14fxpvaibaexe96tl5vlbkrxiwv0i/glao3,ưt,53.0,chuyên
13f96036xpvaibaexe9d4lqb7psjpuczptvh/hta,ưt,29.0,chuyên
4f37bc84xpvaibaexe9d4lqb7psjpsf+nkmcqznf,ưt,43.0,chuyên
9bab2c1axpvaibaexe9d4lqb7psjpqfgxjie10wj,ưt,39.0,chuyên
436950eaxpvaibaexe9d4lqb7psjpol8rmy318c1,ưt,42.0,chuyên
ae3e820cxpvaibaexe/s/d0ivees4tif4yhnepgz,ưt,57.0,chuyên
1aabd1d3xpvaibaexe/s/d0ivees4aaylf3fqtii,ưt,56.0,chuyên
b51f0a55xpvaibaexe/s/d0ivees4q/b0j4zq2u5,ưt,2.0,thpt
61652a74xpvaibaexe+1xn1m12ibvh2il/vz6mnq,ưt,2.0,thpt
0c709244xpvaibaexe+1xn1m12ibvkmq18s46jhj,ưt,53.0,thpt
32947b1dxpvaibaexe+1xn1m12ibvlw7qt1hkbom,ưt,46.0,chuyên
e54c90a5xpvaibaexe+1xn1m12ibvtbubv+sm//y,ưt,39.0,chuyên
65600c40xpvaibaexe+1xn1m12ibvggsexbec/el,ưt,0.0,khác
af601e37xpvaibaexe8hixww/kwsbbgyogzdo74j,ưt,2.0,thpt
bdcb72b1xpvaibaexe8hixww/kwsbfng5qzqbvbn,ưt,57.0,chuyên
918d8e73xpvaibaexe8hixww/kwsbpnlok+ets/i,ưt,0.0,khác
dfe68902xpvaibaexe8hixww/kwsbcvcid7tn9it,ưt,46.0,chuyên
6b9c7c87xpvaibaexe8hixww/kwsbh9s0/bjgqxt,ưt,36.0,chuyên
fd1145eaxpvaibaexe8hixww/kwsba/pknlls66c,ưt,50.0,chuyên
923be0f5xpvaibaexe8+fg7a0y1jccy042mowqf9,ưt,51.0,chuyên
e0098ad9xpvaibaexe8+fg7a0y1jcasbcl3iibwh,ưt,0.0,khác
f9f98534xpvaibaexe8+fg7a0y1jcf8tczswselo,ưt,49.0,chuyên
b13867dbxpvaibaexe8+fg7a0y1jcvi9qs8lk3sy,ưt,63.0,chuyên
fb38617expvaibaexe/yay6mzejii0fwvytjlos+,ưt,29.0,chuyên
f421401cxpvaibaexe/yay6mzejii9anjcyyvcj7,ưt,2.0,thpt
7f21d7cbxpvaibaexe/yay6mzejii92glonymj9g,ưt,4.0,thpt
8ca28f7bxpvaibaexe/yay6mzejiizomz/o36w6o,ưt,0.0,khác
e3840feaxpvaibaexe++7urnoiv05adxb2zmctn3,ưt,41.0,chuyên
eb765deexpvaibaexe++7urnoiv05gqtxqcavman,ưt,2.0,thpt
83aad023xpvaibaexe++7urnoiv05i2spxpwjnv4,ưt,48.0,thpt
87e6499axpvaibaexe++7urnoiv05itt2vhefa6s,ưt,54.0,chuyên
205c57daxpvaibaexe/npuyacsar+f2fvyxbm6e1,ưt,2.0,thpt
2034cfbbxpvaibaexe/npuyacsar+blrhsvhfa9k,ưt,32.0,chuyên
eb931f1cxpvaibaexe+/clvp0yig04sgyp3jqumu,ưt,2.0,thpt
90ed43f7xpvaibaexe+/clvp0yig098b8ys4onoc,ưt,38.0,chuyên
579c7f8bxpvaibaexe8ososxgir1ibt6xwwqy/th,ưt,59.0,chuyên
757e75abxpvaibaexe8ososxgir1iurorpj/tmvo,ưt,51.0,chuyên
ff549c85xpvaibaexe8ososxgir1iuhin9a/2wbl,ưt,42.0,thpt
7d1e0ebbxpvaibaexe8ososxgir1ifjh1jzxruo4,ưt,54.0,chuyên
607684b1xpvaibaexe+vfaa12tmd+02wctzl8not,ưt,57.0,chuyên
600629f6xpvaibaexe+vfaa12tmd+w2jsswjy65p,ưt,43.0,chuyên
2d5e7b70xpvaibaexe+vfaa12tmd+6zgybd3j4ca,ưt,51.0,chuyên
94d09d4bxpvaibaexe+vfaa12tmd+9przjy/e7ny,ưt,29.0,chuyên
ad050280xpvaibaexe+vfaa12tmd+8ifi4xis6kn,ưt,29.0,chuyên
61978b99xpvaibaexe+vfaa12tmd+98fei970cfe,ưt,32.0,chuyên
80692e45xpvaibaexe90z1qolcq2gjbkqnlxi1hc,ưt,58.0,chuyên
5df59dd6xpvaibaexe90z1qolcq2gjfsgfvq/c2a,ưt,2.0,thpt
a8bbf049xpvaibaexe90z1qolcq2gmqbirauxab4,ưt,2.0,thpt
071ed53expvaibaexe90z1qolcq2gtgcvejlrt52,ưt,0.0,khác
7ad05ec8xpvaibaexe/uqphxuwxfvncmhwlmotvr,ưt,53.0,chuyên
d2f3822fxpvaibaexe/uqphxuwxfvczjxww96hi9,ưt,41.0,chuyên
ec52fe2axpvaibaexe/uqphxuwxfvjn0demmxhkl,ưt,53.0,chuyên
8dd0a948xpvaibaexe/uqphxuwxfvdamkckeqak4,ưt,2.0,thpt
04993e46xpvaibaexe/c+aa7r58mu9q6taevnxut,ưt,53.0,thpt
694cf3a9xpvaibaexe/c+aa7r58mu+cmkb0kbta2,ưt,2.0,thpt
1382f827xpvaibaexe/c+aa7r58muzm2cg/fmw84,ưt,2.0,thpt
33a6c6adxpvaibaexe/c+aa7r58mu0ba0pxogvwu,ưt,42.0,chuyên
c0c221d0xpvaibaexe/c+aa7r58mu6ny3c/u3rka,ưt,57.0,chuyên
3c5f26e5xpvaibaexe/rtfmbxsnerth97ta1d2h8,ưt,2.0,thpt
ec7b7a1cxpvaibaexe/rtfmbxsnerrr7s2f7buuf,ưt,59.0,chuyên
533506e9xpvaibaexe/rtfmbxsnercf54w2wazyb,ưt,48.0,thpt
5a8918e6xpvaibaexe/rtfmbxsnertjkwivay+nw,ưt,45.0,chuyên
05e17e2bxpvaibaexe/rtfmbxsnerftzf2ftacpt,ưt,51.0,chuyên
5c3f0831xpvaibaexe/rtfmbxsnerscftl5w+ytl,ưt,34.0,chuyên
d5ff0e63xpvaibaexe9urngx21o5xfaatczyoic1,ưt,46.0,chuyên
28782e66xpvaibaexe9urngx21o5xtw+zf1tupqt,ưt,49.0,thpt
bd95e2aexpvaibaexe9urngx21o5xqn40sicgxma,ưt,39.0,chuyên
4c5558acxpvaibaexe9urngx21o5xv6batnm2j34,ưt,36.0,chuyên
c7f53d34xpvaibaexe9urngx21o5xq0q58kkpn+g,ưt,2.0,thpt
4a2628c7xpvaibaexe9urngx21o5xawexezirfls,ưt,49.0,chuyên
3a16b235xpvaibaexe8nm1/5chxjmomjkfatl/mc,ưt,41.0,chuyên
dd84e50cxpvaibaexe8nm1/5chxjmqk3jmc5t0fn,ưt,57.0,chuyên
80e84091xpvaibaexe8nm1/5chxjml1eqf65vz4r,ưt,2.0,thpt
d8285e03xpvaibaexe8nm1/5chxjmnvvs/ff8usf,ưt,50.0,chuyên
7dbf537dxpvaibaexe8nm1/5chxjmkziu6225gpv,ưt,56.0,chuyên
08e0a92dxpvaibaexe/prir+bvn04tevtycq5wqy,ưt,36.0,chuyên
e3172168xpvaibaexe/prir+bvn04fwuxvvs89rz,ưt,47.0,chuyên
f5de5ef1xpvaibaexe/prir+bvn04zdqjm6jqovi,ưt,53.0,thpt
fa6a84baxpvaibaexe/prir+bvn04bsh8/pxfv9p,ưt,2.0,thpt
6e5489f5xpvaibaexe/prir+bvn04s5bwvlplzrz,ưt,50.0,chuyên
73365f34xpvaibaexe/prir+bvn04xsctyrpykb+,ưt,37.0,chuyên
7871bdf9xpvaibaexe/prir+bvn04tnyrqixv6g6,ưt,53.0,thpt
a267ba0cxpvaibaexe/prir+bvn04x7opx8a9d/z,ưt,57.0,chuyên
520decbexpvaibaexe96mg7+vayrpm8k0gegeqsx,ưt,63.0,chuyên
57cf43a4xpvaibaexe96mg7+vayrphthtetri+po,ưt,39.0,chuyên
06f130edxpvaibaexe96mg7+vayrpjkbnr1br6bi,ưt,57.0,chuyên
77658221xpvaibaexe8vzfjn3ddttztaniicnodi,ưt,42.0,chuyên
91af4c5dxpvaibaexe8vzfjn3ddttyyjlfvueqbi,ưt,57.0,chuyên
2005dbe3xpvaibaexe8vzfjn3ddtt0vmjnixuofe,ưt,34.0,chuyên
a4b7c299xpvaibaexe8vzfjn3ddtt8zvxapmqktk,ưt,4.0,chuyên
5248da41xpvaibaexe+prrseqs9rotpqjy/u/d6n,ưt,0.0,khác
b38a36dfxpvaibaexe+prrseqs9rou6b4bmpsssq,ưt,63.0,chuyên
3ebfedffxpvaibaexe+prrseqs9roxak2ox1uwyz,ưt,56.0,chuyên
0088b819xpvaibaexe+prrseqs9royvqbm9wqphs,ưt,56.0,chuyên
13f8d600xpvaibaexe+prrseqs9royfjgos5lelo,ưt,0.0,khác
cfd67329xpvaibaexe/iqucx09gcdnx3g1/kr0z6,ưt,49.0,chuyên
1100645fxpvaibaexe/iqucx09gcdotgukuyftf1,ưt,50.0,chuyên
8e21a662xpvaibaexe/iqucx09gcdfplas1sxzrk,ưt,50.0,chuyên
eb5cfa8axpvaibaexe/iqucx09gcdhy9wzy8++47,tt,0.0,khác
8879db89xpvaibaexe/tx838km/cyiy3of/tpn5i,ưt,2.0,thpt
07f9a79expvaibaexe/tx838km/cyg/z136edayf,ưt,34.0,chuyên
bb26ec2axpvaibaexe93ztrui/+adlsssxfayxhg,tt,0.0,khác
fbe4e7f2xpvaibaexe93ztrui/+adivvuhzmtay0,ưt,29.0,chuyên
0de370c5xpvaibaexe93ztrui/+adepb+skjadie,ưt,2.0,chuyên
7b33ac76xpvaibaexe93ztrui/+adofo+u3fmb5d,ưt,0.0,khác
6ec57e8dxpvaibaexe/q/d6s7louw//admkmnvcj,ưt,2.0,thpt
086df147xpvaibaexe/q/d6s7louw4tvallsfe7p,ưt,57.0,chuyên
3fe3f325xpvaibaexe/q/d6s7louwzxprbyxtieh,ưt,34.0,chuyên
74eecabbxpvaibaexe/q/d6s7louw9awkspji03t,ưt,63.0,chuyên
cb43d033xpvaibaexe/q/d6s7louwzbjqeyk9w6z,ưt,50.0,chuyên
11261ccaxpvaibaexe/lvkmpoy7w5zzfhv6q5cro,ưt,45.0,chuyên
bd671b38xpvaibaexe/lvkmpoy7w5/y4ip4ff15b,ưt,35.0,chuyên
aa92bd38xpvaibaexe/pu9fedzg2a8jcivh5mmvz,ưt,51.0,chuyên
3a6a920dxpvaibaexe/pu9fedzg2ay0k718vt9kt,ưt,2.0,thpt
af6b7c0expvaibaexe9lubdg2blqkqc9pvr6qzqn,ưt,60.0,chuyên
dfe284aaxpvaibaexe9lubdg2blqkokr4vqb7+un,ưt,63.0,chuyên
e25de12bxpvaibaexe9lubdg2blqkvl/b/nkuvmt,ưt,29.0,chuyên
fd3f195dxpvaibaexe9lubdg2blqkl/kk90e0gkm,ưt,51.0,chuyên
03918911xpvaibaexe8udpdbbtbyrbr+ergstt5q,ưt,2.0,thpt
1a50f4fexpvaibaexe8udpdbbtbyrcmcavdq0oux,ưt,39.0,chuyên
ff8a419fxpvaibaexe8udpdbbtbyrmzow6f+onc4,ưt,34.0,chuyên
2ade2105xpvaibaexe8x5f+vlkyylm5fxxtbkamp,ưt,2.0,thpt
e9a18589xpvaibaexe+bn/kbq8h84ocmhxv/ylad,ưt,34.0,chuyên
9ce4f051xpvaibaexe+bn/kbq8h84dwnhith3sco,tt,0.0,khác
4c198fb7xpvaibaexe+bn/kbq8h84nh4gk40sfxb,ưt,53.0,thpt
483bf265xpvaibaexe+bn/kbq8h84ohnl/bn9qcx,tt,0.0,khác
b0c7ab81xpvaibaexe+bn/kbq8h84pr7k1svka8p,ưt,64.0,chuyên
7e8e6269xpvaibaexe+bn/kbq8h84osrwawp9skq,ưt,2.0,thpt
21e88e8expvaibaexe+1exr/9vxbize4vwy1ppy/,ưt,42.0,thpt
21f82710xpvaibaexe+1exr/9vxbi9lfetb0cvb8,ưt,51.0,chuyên
a5b0a050xpvaibaexe+1exr/9vxbi1eytlwvfx/6,đgnl,2.0,thpt
28308267xpvaibaexe+1exr/9vxbiwqekilef56y,đgnl,38.0,chuyên
ebed9fcexpvaibaexe+1exr/9vxbizquk9btrzlg,đgnl,43.0,thpt
2f4aa886xpvaibaexe+1exr/9vxbi9t1vuatjqey,đgnl,51.0,chuyên
16764d92xpvaibaexe+1exr/9vxbi8qr5zcny38g,đgnl,2.0,thpt
7cc3207dxpvaibaexe+1exr/9vxbi8qf8+bvmzyj,đgnl,48.0,thpt
d701d9f9xpvaibaexe+4eteamtjzhgohhdgdkxgg,đgnl,2.0,thpt
89dfb71cxpvaibaexe+4eteamtjzhm+kz/jm89jm,đgnl,2.0,thpt
04234787xpvaibaexe+4eteamtjzhg84k01qwxlw,đgnl,61.0,thpt
47574797xpvaibaexe+4eteamtjzhiy3c2o9c9ya,đgnl,2.0,thpt
444686caxpvaibaexe+elwywh5iyyr5hbb4tx27j,đgnl,44.0,thpt
9f6274f0xpvaibaexe+elwywh5iyyoqdpagb1j9r,đgnl,48.0,thpt
393c2570xpvaibaexe+elwywh5iyyqgjktbpg6u8,đgnl,2.0,thpt
f1e4c8bdxpvaibaexe/3r71qulrjp3z8njaep6iv,đgnl,52.0,thpt
de9f8945xpvaibaexe/3r71qulrjp6vig0e+qwyg,đgnl,48.0,chuyên
2ecba125xpvaibaexe/3r71qulrjpwu104+emjna,đgnl,57.0,thpt
7b504100xpvaibaexe/3r71qulrjpzfwgprtddxt,đgnl,2.0,thpt
3191dd1dxpvaibaexe8d5+4vmyfvses/nzsnbf3t,đgnl,2.0,thpt
046dfc1expvaibaexe8d5+4vmyfvsj8bkuqnrrbf,đgnl,42.0,chuyên
043b0cdaxpvaibaexe8d5+4vmyfvso7o83z9k9in,đgnl,41.0,thpt
191fe729xpvaibaexe8d5+4vmyfvso+g/xp/uhnu,đgnl,47.0,thpt
c9f9ea2fxpvaibaexe8d5+4vmyfvslsiqpml1dum,đgnl,2.0,thpt
f61ce184xpvaibaexe/gvrodkkdpxgvdevgcr6v0,đgnl,2.0,thpt
6423b8a9xpvaibaexe/gvrodkkdpxhjwdzfcimvt,đgnl,40.0,chuyên
1aad56d8xpvaibaexe/gvrodkkdpxkbr2ofbaz0t,đgnl,2.0,thpt
5f911d33xpvaibaexe/2sgpa+okaktdtjqwwwbu7,đgnl,2.0,thpt
e660af9cxpvaibaexe/2sgpa+okaksasf0vi5gjv,đgnl,51.0,thpt
14eea146xpvaibaexe/2sgpa+okaks3av3zszsfh,đgnl,2.0,thpt
f87e2e9cxpvaibaexe9oplpopvkldnoedscbmbbx,đgnl,2.0,thpt
99092200xpvaibaexe9oplpopvkldfoc2adyjo3e,đgnl,58.0,thpt
e615aa8bxpvaibaexe9oplpopvkldfshdrov45le,đgnl,37.0,thpt
8a5d8441xpvaibaexe8ionzucl8v+mmsxlbnjt7b,đgnl,35.0,thpt
05c14b33xpvaibaexe8ionzucl8v+iz8a3kq02hs,đgnl,41.0,thpt
cbc6368expvaibaexe8ionzucl8v+k3yqnxtpmpu,đgnl,41.0,chuyên
7a6599abxpvaibaexe8ionzucl8v+pjt1k+odukz,đgnl,2.0,thpt
1a53c555xpvaibaexe8ionzucl8v+lujzhvuu4lj,đgnl,44.0,thpt
9f742d38xpvaibaexe/i44g6992j0zpb0kzuh/wd,đgnl,2.0,thpt
0356ba29xpvaibaexe/i44g6992j04dlko1dqnsp,đgnl,57.0,thpt
ed8a265bxpvaibaexe/i44g6992j08h5oaj9k8hf,đgnl,2.0,thpt
434cd1c4xpvaibaexe8blatjedit31ybd6tfwjs2,đgnl,56.0,thpt
3e33b6d5xpvaibaexe8blatjedit3z8tpyuyo8t7,đgnl,49.0,thpt
49318d12xpvaibaexe8blatjedit3xlaqojghcps,đgnl,2.0,thpt
2a67fc28xpvaibaexe8z5hinbvm0rq+3kaqpph7f,đgnl,2.0,thpt
0330ba3cxpvaibaexe8z5hinbvm0rw96i9r3ckzn,đgnl,42.0,thpt
685e9b66xpvaibaexe8z5hinbvm0ruhop1ap4ygc,đgnl,46.0,thpt
e1d71d8bxpvaibaexe8z5hinbvm0rc196wwi5j89,đgnl,44.0,thpt
b5b424d8xpvaibaexe/pj/zsbjvu9dcajofaptqi,đgnl,2.0,thpt
54f70eb4xpvaibaexe/pj/zsbjvu9h0i9q8luhmg,đgnl,37.0,thpt
379c0bf8xpvaibaexe/pj/zsbjvu9opaqv660lhu,đgnl,46.0,chuyên
39b31c42xpvaibaexe/pj/zsbjvu9eh1ttjflr6l,đgnl,2.0,thpt
66eb0e4fxpvaibaexe+dzz08dyrywvxgtgzk1uc2,đgnl,40.0,thpt
bbd9a871xpvaibaexe+dzz08dyrywym0at3/x9ke,đgnl,51.0,chuyên
a15ecd7bxpvaibaexe+dzz08dyrywevcepzfge5n,đgnl,2.0,thpt
e21efc01xpvaibaexe+dzz08dyrywxwmnktlsbop,đgnl,52.0,thpt
775a6dd6xpvaibaexe8nshkj2y7vatgyvmx5yml0,đgnl,42.0,thpt
a4991745xpvaibaexe8nshkj2y7varlbym4n/0gt,đgnl,54.0,khác
8934fb8dxpvaibaexe8nshkj2y7vagounb3rzer5,đgnl,42.0,chuyên
fe768217xpvaibaexe8nshkj2y7vasc1dsdy2tc+,đgnl,48.0,thpt
303a0e8expvaibaexe8nshkj2y7vapniawsp7ehi,đgnl,2.0,thpt
260afca8xpvaibaexe8nshkj2y7vartvjappf0wy,đgnl,2.0,thpt
56a02559xpvaibaexe9c4slv8jldi6ui7koavzt+,đgnl,2.0,thpt
724ba6d6xpvaibaexe8pc6kxkolnacqvec4l+grr,đgnl,43.0,thpt
f89202d0xpvaibaexe8pc6kxkolnaqv+awetkxyb,đgnl,48.0,thpt
639fdca1xpvaibaexe8pc6kxkolnabdbbdfnco9s,đgnl,50.0,thpt
ccb095b0xpvaibaexe8pc6kxkolnaa6ef/lkaggw,đgnl,46.0,thpt
bafefadexpvaibaexe8pc6kxkolnawucsnjkift+,đgnl,2.0,thpt
7988a356xpvaibaexe8pc6kxkolnaroteqmeddsm,đgnl,57.0,thpt
33015337xpvaibaexe8pc6kxkolnadohskzzydiy,đgnl,2.0,thpt
6b1e7396xpvaibaexe8xcsmc61u16ovc5r5g87ci,đgnl,54.0,chuyên
624e5e1cxpvaibaexe8xcsmc61u16er6u9fxwq2a,đgnl,2.0,thpt
48232090xpvaibaexe8xcsmc61u16er1g/nh7amm,đgnl,2.0,thpt
f546660axpvaibaexe8xcsmc61u16kjc+usnct+1,đgnl,39.0,thpt
49ee5bf0xpvaibaexe8xcsmc61u16hrhddt0q6oc,đgnl,52.0,thpt
aa4b5a71xpvaibaexe8xcsmc61u16mamncjgvi6v,đgnl,35.0,thpt
999263acxpvaibaexe/r8wktwv7vqmotoeaycdaf,đgnl,43.0,thpt
161e7a75xpvaibaexe/r8wktwv7vqlce5ujuscok,đgnl,48.0,thpt
edcbe75axpvaibaexe/r8wktwv7vqixmixkisy0+,đgnl,38.0,thpt
732c7246xpvaibaexe/r8wktwv7vqhpswzfubah5,đgnl,43.0,thpt
b72fc904xpvaibaexe+om1kmvbbndo/t+vjfcoqm,đgnl,39.0,chuyên
1284de58xpvaibaexe+om1kmvbbndetxqpwutba/,đgnl,2.0,thpt
b688b7abxpvaibaexe9tsfvy3ugugzaatzsyo/ux,đgnl,2.0,thpt
5de3f10bxpvaibaexe9tsfvy3ugugactxynibrvs,đgnl,2.0,thpt
ba29631cxpvaibaexe9tsfvy3ugugzlmd4h92fw/,đgnl,37.0,thpt
1f7070fcxpvaibaexe/cb60jy+aemtc5pgnuskfz,đgnl,43.0,thpt
e4887e52xpvaibaexe/cb60jy+aema6dfqcdnh5j,đgnl,44.0,thpt
4b260b97xpvaibaexe/cb60jy+aemb4jx29qu4on,đgnl,52.0,thpt
00cffddfxpvaibaexe9pazsvcf3bgqtwebh0hdbi,đgnl,2.0,thpt
5c485353xpvaibaexe9pazsvcf3bgk0emie1eezg,đgnl,39.0,thpt
91f7f238xpvaibaexe9pazsvcf3bgg6wg1fpvtgc,đgnl,35.0,thpt
a487802cxpvaibaexe9pazsvcf3bghsrruqzgqqy,đgnl,51.0,thpt
af13cce4xpvaibaexe9pazsvcf3bgr15b1wxpmpz,đgnl,2.0,thpt
5d6bb8e4xpvaibaexe/hzd2atf04tgtmtlsvkxmw,đgnl,2.0,thpt
b507b5d1xpvaibaexe/hzd2atf04tbdesiza5/un,đgnl,40.0,thpt
3717d578xpvaibaexe/hzd2atf04tg9bpe7upd8b,đgnl,50.0,thpt
0c4d2da4xpvaibaexe/hzd2atf04tjsaugnqqz/3,đgnl,35.0,thpt
5ff5373fxpvaibaexe9sffs6tdzlwsstb+cj1ity,đgnl,52.0,thpt
b67d46a9xpvaibaexe9sffs6tdzlwe0g8bpppbrx,đgnl,2.0,thpt
4b95eedfxpvaibaexe9sffs6tdzlwfy3ruoforqt,đgnl,38.0,thpt
884840c4xpvaibaexe9jqxzuz/b6bybbiw1ahovx,đgnl,2.0,thpt
31997fe9xpvaibaexe9jqxzuz/b6bubxhdvt2cfp,đgnl,34.0,thpt
8a3e33a2xpvaibaexe9jqxzuz/b6bfsey0i6opvj,đgnl,2.0,thpt
bc591447xpvaibaexe9jqxzuz/b6bfv6xdpcrrxq,đgnl,49.0,chuyên
10634fe8xpvaibaexe/a9ztpererkcogehdwekon,đgnl,53.0,thpt
b3207b62xpvaibaexe/a9ztpererkfxxfdbdhtme,đgnl,54.0,chuyên
a28d2c72xpvaibaexe/a9ztpererkjdr3axbxozz,đgnl,54.0,thpt
e9883104xpvaibaexe/a9ztpererkn/mk8afjxpy,đgnl,2.0,thpt
bca48412xpvaibaexe/a9ztpererkecrtihniurg,đgnl,2.0,thpt
f63b32cfxpvaibaexe/a9ztpererkaldm2qu0itn,đgnl,2.0,thpt
e20009f1xpvaibaexe/a9ztpererkigtajaimfhm,đgnl,37.0,thpt
c7a4a791xpvaibaexe/a9ztpererkgglsnpmwxxs,đgnl,39.0,thpt
216b6058xpvaibaexe8qxkhwixudahprarldqkkp,đgnl,48.0,thpt
f5d2fedfxpvaibaexe8qxkhwixudaaj4h3llwz67,đgnl,57.0,thpt
c739394cxpvaibaexe8qxkhwixudai/rylrsnaja,đgnl,49.0,thpt
f144f3d2xpvaibaexe8qxkhwixudaggy+yzsliq9,đgnl,44.0,thpt
742b1e08xpvaibaexe8qxkhwixudakb8z+/8qlwv,đgnl,2.0,thpt
cb0a4300xpvaibaexe8qxkhwixudad9fmhjaej0f,đgnl,50.0,chuyên
90b01ff2xpvaibaexe80jwv8ubfnh6c4zq+vx+2z,đgnl,51.0,thpt
5ff73f9dxpvaibaexe80jwv8ubfnhxiqyzmrrauf,đgnl,48.0,thpt
45c77d1axpvaibaexe80jwv8ubfnh+mjrifuqyby,đgnl,35.0,thpt
41a80a04xpvaibaexe80jwv8ubfnh4y98ja6nutb,đgnl,44.0,thpt
8fcfe45bxpvaibaexe80jwv8ubfnh1ybaxx1sy30,đgnl,2.0,thpt
e60bca2expvaibaexe9fr5zajzxlow5dphp2ugoc,đgnl,2.0,thpt
cb6cdfc1xpvaibaexe9fr5zajzxloy2js0pjrfze,đgnl,48.0,thpt
4a220421xpvaibaexe9fr5zajzxlo2nzi95fzis6,đgnl,2.0,thpt
8ffb4598xpvaibaexe/yuzi7fahqubnw2bwjfcl3,đgnl,35.0,thpt
f3a95d3expvaibaexe/yuzi7fahquh9e0voaqznd,đgnl,52.0,thpt
fb4563a2xpvaibaexe/yuzi7fahqupdwtgmq/g4y,đgnl,2.0,thpt
89c7823dxpvaibaexe/iqnjjr55yyry7ohe9t/n7,đgnl,37.0,thpt
a310c6dcxpvaibaexe/iqnjjr55yyuywcops2dq/,đgnl,41.0,chuyên
f96e9b2dxpvaibaexe+oshwcj2tol7juu9f576u8,đgnl,41.0,thpt
43641e61xpvaibaexe+oshwcj2tolyreachrmtgv,đgnl,56.0,chuyên
40f48aadxpvaibaexe+oshwcj2tol7d26bcavjqf,đgnl,55.0,thpt
